NAME,B01003_001E,B01001_002E,B01001_026E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B03003_002E,B03003_003E,B19083_001E,B19301_001E,B19301A_001E,B19301H_001E,B19301I_001E,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,state,county
"Hardin County, Tennessee",25969,12508,13461,24140,1160,86,100,16,35,432,12,420,25733,236,0.5155,20949,21731,21851,5944,12364,15172,8219,,9883,5857,47,071
"Hawkins County, Tennessee",56741,27589,29152,54706,766,190,218,0,351,510,0,510,56010,731,0.4476,21259,21254,21331,14187,26723,14588,39460,-666666666,13432,13646,47,073
"Haywood County, Tennessee",18389,8619,9770,8469,9137,41,0,0,414,328,17,311,17643,746,0.4795,18998,23419,23739,25988,14512,6893,-666666666,-666666666,42291,1955,47,075
"Henderson County, Tennessee",27963,13471,14492,24923,2154,9,25,20,232,600,27,573,27371,592,0.4358,19847,20785,20836,12351,14396,23967,50484,,6977,4323,47,077
"Henry County, Tennessee",32279,15586,16693,28883,2774,83,24,0,26,489,26,463,31626,653,0.4657,21941,23281,23521,10728,10593,28293,15058,-666666666,16954,6664,47,079
"Hickman County, Tennessee",24354,12799,11555,22479,1152,9,7,0,237,470,0,470,23865,489,0.4373,18147,18993,19202,8358,5527,,,-666666666,16579,7113,47,081
"Houston County, Tennessee",8356,4151,4205,7911,167,16,14,0,17,231,7,224,8190,166,0.4167,19230,19545,19840,4057,18539,,,-666666666,10929,8573,47,083
"Humphreys County, Tennessee",18322,9039,9283,17449,711,20,28,5,48,61,17,44,17989,333,0.4364,21883,21711,21918,9206,27781,22550,25800,,17046,4830,47,085
"Jackson County, Tennessee",11555,5813,5742,11237,87,0,4,0,72,155,16,139,11362,193,0.4701,18452,18574,18644,8016,19317,-666666666,,-666666666,7736,14518,47,087
"Jefferson County, Tennessee",52166,25694,26472,49494,1420,70,75,0,237,870,259,611,50396,1770,0.4408,21603,22170,22383,11685,11581,,22643,-666666666,12575,9633,47,089
"Johnson County, Tennessee",18089,9785,8304,17294,518,25,5,0,149,98,0,98,17795,294,0.4337,17273,17689,17696,13082,7879,4220,,-666666666,9558,8614,47,091
"Knox County, Tennessee",440732,214220,226512,377816,40328,1150,8868,140,3941,8489,751,7738,424480,16252,0.4814,28255,30008,30439,14693,15963,21821,29596,13725,18892,12679,47,093
"Lake County, Tennessee",7725,4879,2846,5354,2035,21,15,3,125,172,45,127,7446,279,0.4695,11875,15172,15347,2943,4815,2386,3847,,3508,497,47,095
"Lauderdale County, Tennessee",27619,14484,13135,17048,9696,107,120,0,369,279,41,238,27008,611,0.4653,15715,19431,19564,9993,9673,4094,18153,-666666666,9908,9678,47,097
"Lawrence County, Tennessee",42084,20613,21471,39978,757,79,157,0,423,690,101,589,41338,746,0.4416,19298,19631,19672,8628,12603,14778,36889,-666666666,6829,11467,47,099
"Lewis County, Tennessee",12010,5933,6077,11386,180,0,228,0,120,96,15,81,11766,244,0.4001,17962,18502,18705,8306,8945,-666666666,3553,-666666666,15804,7726,47,101
"Lincoln County, Tennessee",33498,16380,17118,29858,1508,104,31,0,396,1601,116,1485,32525,973,0.4209,21686,22518,22657,12977,18037,29847,6390,-666666666,14968,11048,47,103
"Loudon County, Tennessee",49749,24199,25550,47763,617,89,377,23,228,652,0,652,46037,3712,0.4627,28191,28542,29765,12358,12685,31283,41095,,11311,15427,47,105
"McMinn County, Tennessee",52409,25384,27025,48498,2106,127,266,0,326,1086,75,1011,50793,1616,0.4529,20615,20892,21168,10945,14324,22623,27889,-666666666,15598,19928,47,107
"McNairy County, Tennessee",26138,12928,13210,23976,1566,71,0,0,151,374,6,368,25673,465,0.4769,17516,18205,18373,5104,12261,6696,-666666666,-666666666,774,4160,47,109
"Macon County, Tennessee",22582,11095,11487,21668,122,27,169,0,359,237,97,140,21529,1053,0.4227,17386,17814,17713,15250,1398,,16304,-666666666,4533,7400,47,111
"Madison County, Tennessee",98364,46657,51707,59033,36357,201,1078,67,315,1313,198,1115,94945,3419,0.4802,23398,29061,30033,10970,14556,25797,25483,,11947,14116,47,113
"Marion County, Tennessee",28261,13888,14373,26432,458,49,70,0,110,1142,27,1115,27844,417,0.4351,21127,21526,21624,9931,16932,8192,53544,-666666666,7325,13482,47,115
"Marshall County, Tennessee",30977,15151,15826,27777,2231,28,124,0,389,428,0,428,29505,1472,0.4365,21241,21859,22318,10426,15058,19111,52207,-666666666,13853,11227,47,117
"Maury County, Tennessee",82729,39882,42847,69495,9840,247,552,11,797,1787,124,1663,78544,4185,0.4279,23259,24752,25435,10786,16499,8831,26873,,14490,7271,47,119
"Meigs County, Tennessee",11694,5789,5905,11271,126,3,0,0,0,294,0,294,11550,144,0.4210,18465,18669,18715,15112,24925,,-666666666,-666666666,-666666666,7832,47,121
"Monroe County, Tennessee",45002,22486,22516,42831,1059,258,152,27,47,628,17,611,43374,1628,0.4563,19880,20059,20535,7639,21517,20333,13528,38252,16751,5723,47,123
"Montgomery County, Tennessee",182015,90325,91690,130733,34480,1161,3780,828,3342,7691,692,6999,165835,16180,0.4200,22867,24828,25465,16552,18814,21236,20716,17754,16681,12260,47,125
"Moore County, Tennessee",6348,3091,3257,5965,203,45,0,0,36,99,0,99,6342,6,0.4660,25687,26242,26269,,21181,18589,-666666666,-666666666,,14055,47,127
"Morgan County, Tennessee",21866,12046,9820,20630,809,17,54,8,33,315,2,313,21636,230,0.4317,16927,17702,17734,12520,1191,8588,18374,,2282,8725,47,129
"Obion County, Tennessee",31378,15020,16358,27248,3399,68,69,8,187,399,60,339,30298,1080,0.4694,21929,23204,23652,9164,14882,9360,12925,,10143,4558,47,131
"Overton County, Tennessee",22109,10906,11203,21620,137,38,51,0,0,263,0,263,21857,252,0.4549,18679,18944,19120,3979,10266,8474,,-666666666,-666666666,5943,47,133
"Perry County, Tennessee",7851,3945,3906,7474,198,23,0,0,0,156,0,156,7699,152,0.4227,16597,16916,16887,16870,9534,,-666666666,-666666666,-666666666,12486,47,135
"Pickett County, Tennessee",5101,2490,2611,4980,41,0,0,0,0,80,0,80,5091,10,0.4334,20590,20933,20945,,9944,-666666666,-666666666,-666666666,-666666666,4694,47,137
"Polk County, Tennessee",16715,8324,8391,16259,30,104,28,0,38,256,30,226,16442,273,0.4544,20825,21158,21039,24891,5887,15776,,-666666666,6513,6585,47,139
"Putnam County, Tennessee",73237,35981,37256,69008,1793,98,793,22,446,1077,105,972,69181,4056,0.5135,21470,21533,20949,35439,8821,23381,31302,11018,65527,13033,47,141
"Rhea County, Tennessee",32272,15957,16315,30485,703,51,23,0,373,637,35,602,30939,1333,0.4495,19764,20201,20635,8483,16253,29631,18735,-666666666,12714,6093,47,143
"Roane County, Tennessee",53413,26229,27184,50437,1418,200,233,0,37,1088,60,1028,52605,808,0.4502,23478,23688,23646,21739,26377,15148,19191,-666666666,,13174,47,145
"Robertson County, Tennessee",67024,32964,34060,58851,5139,269,246,11,1401,1107,330,777,62996,4028,0.3921,24049,25556,26129,10828,14274,17619,14464,,10632,10173,47,147
"Rutherford County, Tennessee",275461,135832,139629,220756,36905,1112,8151,110,2369,6058,427,5631,256374,19087,0.4040,25057,26333,27232,13865,20531,16222,22842,16803,13884,15270,47,149
"Scott County, Tennessee",22104,10876,11228,21738,48,101,17,0,5,195,0,195,21954,150,0.5183,17680,17762,17794,13067,12748,15840,,-666666666,,12641,47,151
"Sequatchie County, Tennessee",14431,7099,7332,12895,25,179,0,0,220,1112,0,1112,13947,484,0.4476,22300,23056,23362,11775,20972,21455,-666666666,-666666666,14455,15250,47,153
"Sevier County, Tennessee",92561,45609,46952,87763,739,213,1002,11,1520,1313,43,1270,87469,5092,0.4337,22125,22439,22829,13275,19062,18118,20572,,13888,14085,47,155
"Shelby County, Tennessee",936130,446442,489688,378933,491453,2011,22959,387,24891,15496,2177,13319,881825,54305,0.4993,25913,38567,40134,13620,17009,19032,32271,12855,11414,13984,47,157
"Smith County, Tennessee",19092,9408,9684,18198,383,106,55,0,125,225,8,217,18626,466,0.4355,21354,21687,21952,9522,14944,8324,30064,-666666666,14578,13080,47,159
"Stewart County, Tennessee",13311,6729,6582,12504,257,164,139,0,85,162,49,113,13014,297,0.4313,21598,21784,21952,18836,17478,26123,8433,-666666666,,11158,47,161
"Sullivan County, Tennessee",156850,75840,81010,148572,2818,496,863,60,1327,2714,58,2656,154312,2538,0.4661,24085,24603,24666,13392,18155,14723,31489,37643,10084,7760,47,163
"Sumner County, Tennessee",166636,81331,85305,148611,11406,745,1991,106,1716,2061,125,1936,159795,6841,0.4460,28393,29387,29913,14016,19934,19804,38453,1776,14041,10244,47,165
"Tipton County, Tennessee",61433,30327,31106,48165,11096,369,397,384,110,912,32,880,59986,1447,0.4197,23205,25083,25261,21522,15681,37479,24368,3511,36033,16020,47,167
"Trousdale County, Tennessee",7859,3951,3908,6738,891,0,196,0,0,34,0,34,7853,6,0.4622,20298,21156,21158,,17630,-666666666,6349,-666666666,-666666666,,47,169
"Unicoi County, Tennessee",18175,8943,9232,17694,147,28,60,0,152,94,18,76,17427,748,0.4821,21162,21441,21929,8958,11882,-666666666,,-666666666,14496,7161,47,171
"Union County, Tennessee",19139,9497,9642,18774,58,0,10,0,13,284,11,273,18868,271,0.4364,18053,18219,18281,13194,3778,-666666666,,-666666666,,10635,47,173
"Van Buren County, Tennessee",5578,2774,2804,5405,18,0,37,0,0,118,42,76,5539,39,0.4707,19945,20201,20093,35092,,-666666666,29943,-666666666,-666666666,7972,47,175
"Warren County, Tennessee",39867,19729,20138,36539,638,76,224,12,1063,1315,70,1245,36592,3275,0.4740,20048,20857,21519,8689,14689,6562,18881,,9738,9597,47,177
"Washington County, Tennessee",124798,60640,64158,115228,4770,399,1660,20,486,2235,191,2044,120946,3852,0.4909,26083,26488,26772,18995,15458,19583,39835,,42225,15231,47,179
"Wayne County, Tennessee",16967,9375,7592,15633,1041,36,40,0,76,141,0,141,16675,292,0.4379,15812,16827,16995,4165,2123,23389,4960,-666666666,2192,12889,47,181
"Weakley County, Tennessee",34699,16918,17781,30731,3278,55,56,7,150,422,51,371,33953,746,0.4583,19516,20255,20338,14103,13895,22191,21809,,8226,12452,47,183
"White County, Tennessee",26086,12791,13295,25002,469,25,10,0,17,563,52,511,25589,497,0.4460,17529,17973,18141,6855,8805,,,-666666666,,6393,47,185
"Williamson County, Tennessee",193921,94597,99324,174068,8227,268,6355,14,1684,3305,478,2827,184993,8928,0.4441,42675,43835,44863,19078,32439,47010,39349,,16540,26450,47,187
"Wilson County, Tennessee",119584,58535,61049,105851,8120,382,1612,72,1799,1748,152,1596,115404,4180,0.4178,28435,29666,29832,15874,16796,31538,31413,8378,10419,23950,47,189
"Anderson County, Texas",58084,35459,22625,43451,12295,255,341,8,939,795,204,591,48502,9582,0.4546,18623,21773,25208,7893,8464,22585,13192,,13586,10658,48,001
"Andrews County, Texas",16126,8048,8078,14737,417,148,105,0,486,233,66,167,7767,8359,0.4712,29363,29548,38295,21174,22994,24771,80095,-666666666,13567,42046,48,003
"Angelina County, Texas",87433,42779,44654,68512,13408,498,815,0,2989,1211,265,946,69469,17964,0.4731,21521,23525,26441,11699,15168,12265,16860,-666666666,11375,10458,48,005
"Aransas County, Texas",23889,11868,12021,21335,345,159,332,0,575,1143,352,791,17756,6133,0.4775,25906,26479,30185,13956,20688,7385,68404,-666666666,22101,8936,48,007
"Archer County, Texas",8853,4440,4413,8406,80,99,55,0,124,89,16,73,8149,704,0.4403,28250,29074,30025,14658,10544,6144,8431,-666666666,19382,15449,48,009
"Armstrong County, Texas",1947,970,977,1801,43,18,0,1,50,34,11,23,1718,229,0.3554,27199,28294,30301,9583,21574,9239,-666666666,,15426,1726,48,011
"Atascosa County, Texas",46343,23018,23325,39198,330,214,179,0,4723,1699,727,972,17397,28946,0.4455,21957,23322,32242,15939,22736,39514,50417,-666666666,13272,9254,48,013
"Austin County, Texas",28724,14393,14331,24010,2590,15,0,0,1421,688,209,479,21580,7144,0.4384,27490,29638,32946,17238,19889,32560,-666666666,-666666666,12789,11367,48,015
"Bailey County, Texas",7084,3619,3465,6201,119,8,24,9,699,24,24,0,2876,4208,0.4406,18082,18588,28464,11750,8360,,7175,,16130,,48,017
"Bandera County, Texas",20642,10089,10553,19589,93,152,91,0,166,551,72,479,17084,3558,0.4266,26900,27472,28079,23420,5727,14207,11418,-666666666,13542,20225,48,019
"Bastrop County, Texas",75708,38702,37006,63257,5950,819,654,0,3953,1075,159,916,50060,25648,0.4147,23605,24956,30238,14126,18493,18315,20096,-666666666,13081,17249,48,021
"Baylor County, Texas",3648,1788,1860,3432,60,26,0,0,15,115,12,103,3224,424,0.5835,30573,31725,33789,13530,26292,11019,-666666666,-666666666,,6862,48,023
"Bee County, Texas",32462,19550,12912,25771,2849,108,112,0,2997,625,456,169,13950,18512,0.4730,16509,18336,26168,12970,3367,25161,2140,-666666666,15476,7100,48,025
"Bell County, Texas",321591,160340,161251,209370,68492,2629,9139,2471,13929,15561,1870,13691,248465,73126,0.4238,23335,25792,28806,15721,20440,18771,21501,14513,16173,12667,48,027
"Bexar County, Texas",1789088,879006,910082,1372868,131053,12664,45343,2523,169959,54678,15720,38958,733520,1055568,0.4606,24525,25993,38546,17609,22370,17661,29473,21042,16183,16420,48,029
"Blanco County, Texas",10625,5348,5277,9960,132,100,64,0,202,167,2,165,8624,2001,0.4234,28113,28666,31332,16683,18127,7125,15997,-666666666,30231,17698,48,031
"Borden County, Texas",676,339,337,658,0,13,0,0,0,5,0,5,612,64,0.5928,47823,48575,51531,19547,-666666666,28069,-666666666,-666666666,-666666666,,48,033
"Bosque County, Texas",18052,8932,9120,16974,283,63,58,0,292,382,38,344,15064,2988,0.4581,24290,24914,27286,11443,18985,35710,3376,-666666666,12625,10668,48,035
"Bowie County, Texas",93068,47046,46022,64647,22695,769,816,94,2103,1944,175,1769,86611,6457,0.4826,22977,26919,27868,10196,14179,21068,18942,23506,9044,12096,48,037
"Brazoria County, Texas",325477,165146,160331,243679,41926,1008,19203,20,13762,5879,1214,4665,232485,92992,0.4276,30134,30609,35017,20333,29144,29791,37707,,17850,21674,48,039
"Brazos County, Texas",201534,102190,99344,149587,22013,691,11123,73,13007,5040,1011,4029,152883,48651,0.5238,22243,24758,27901,12993,16074,19418,16542,21296,12127,13602,48,041
"Brewster County, Texas",9270,4543,4727,8635,168,134,0,0,167,166,34,132,5274,3996,0.4940,27095,27633,34793,18111,31099,16652,-666666666,-666666666,14954,15730,48,043
"Briscoe County, Texas",1601,830,771,1445,67,1,0,0,19,69,3,66,1121,480,0.4427,22197,23649,29861,9255,8363,,-666666666,-666666666,23774,4649,48,045
"Brooks County, Texas",7200,3814,3386,6361,10,0,60,0,694,75,25,50,646,6554,0.5242,14353,14235,20679,13919,3590,-666666666,,-666666666,17056,10245,48,047
"Brown County, Texas",37903,18786,19117,34813,1474,250,151,6,641,568,123,445,30182,7721,0.4443,20533,20906,23007,12112,19096,14372,16847,,13284,13324,48,049
"Burleson County, Texas",17236,8631,8605,14087,2036,0,63,0,725,325,27,298,13899,3337,0.4290,23223,24915,27138,15712,15931,-666666666,5263,-666666666,18783,8970,48,051
"Burnet County, Texas",43911,21837,22074,41139,1031,272,58,0,816,595,115,480,34671,9240,0.4304,25757,26216,29643,12732,20480,20813,,-666666666,15793,19797,48,053
"Caldwell County, Texas",38870,19610,19260,28186,2728,305,78,10,6109,1454,686,768,20024,18846,0.4195,20368,23098,28364,14685,10552,16598,16240,,13582,15256,48,055
"Calhoun County, Texas",21569,10783,10786,18975,583,26,601,0,343,1041,93,948,11350,10219,0.4318,24142,24083,32228,15666,19965,14650,39321,-666666666,17369,21262,48,057
"Callahan County, Texas",13519,6647,6872,12743,203,7,102,8,138,318,11,307,12355,1164,0.4559,22008,22496,22926,17567,10767,,6934,,23039,14789,48,059
"Cameron County, Texas",415103,200279,214824,381670,2236,760,2850,18,23509,4060,2325,1735,48211,366892,0.4942,14898,14918,32898,12568,19214,16583,37105,,11587,13789,48,061
"Camp County, Texas",12463,6140,6323,9262,2211,21,42,0,683,244,30,214,9652,2811,0.4461,18873,20322,23706,9881,14582,,97469,-666666666,9059,17807,48,063
"Carson County, Texas",6108,3002,3106,5856,60,55,25,12,17,83,25,58,5541,567,0.3618,27062,27612,28803,15860,2037,27391,,20708,42200,12094,48,065
"Cass County, Texas",30350,14667,15683,24069,5121,84,138,36,336,566,47,519,29160,1190,0.4426,20534,21976,22296,10980,16202,16306,15517,16994,9212,7202,48,067
"Castro County, Texas",8026,4082,3944,7105,42,52,37,9,337,444,143,301,3089,4937,0.5203,22198,23487,39556,12660,3917,13129,10600,,11168,14149,48,069
"Chambers County, Texas",36550,18300,18250,30412,2983,84,450,17,1654,950,138,812,29136,7414,0.4268,30102,30978,33614,19488,27352,48940,31432,,27341,11820,48,071
"Cherokee County, Texas",50971,25930,25041,40931,7455,153,252,0,842,1338,398,940,40043,10928,0.4817,19683,21574,24685,10959,10835,15501,30994,-666666666,12041,14283,48,073
"Childress County, Texas",7066,4063,3003,5822,730,79,33,86,246,70,18,52,5471,1595,0.4298,20982,23384,27852,8963,8620,,,,15195,,48,075
"Clay County, Texas",10547,5263,5284,10032,51,147,35,0,121,161,16,145,10024,523,0.4330,25729,26445,26916,12274,2814,13917,12329,-666666666,4516,18034,48,077
"Cochran County, Texas",3031,1550,1481,2479,134,22,4,0,306,86,59,27,1359,1672,0.4623,18318,18908,26161,12408,10646,12332,,-666666666,15907,9299,48,079
"Coke County, Texas",3260,1647,1613,3121,27,26,3,0,75,8,0,8,2605,655,0.4928,28741,29245,32990,13807,4589,18000,,-666666666,20928,19725,48,081
"Coleman County, Texas",8656,4261,4395,8077,199,45,79,0,173,83,24,59,7190,1466,0.4672,21332,21804,23569,12195,20112,9451,12503,-666666666,12830,10842,48,083
"Collin County, Texas",836947,411046,425901,612604,73607,3456,100136,500,20441,26203,4222,21981,711924,125023,0.4298,38575,41136,45000,20578,29096,33024,38435,34633,20902,20473,48,085
"Collingsworth County, Texas",3053,1495,1558,2602,104,56,6,0,215,70,9,61,2071,982,0.4283,21594,23803,29442,9324,10997,11254,,-666666666,9134,3594,48,087
"Colorado County, Texas",20771,10225,10546,17034,2769,100,70,0,726,72,31,41,15103,5668,0.4679,24112,26672,31155,14824,12451,6162,14059,-666666666,12886,14990,48,089
"Comal County, Texas",115808,57109,58699,106233,2282,498,857,21,2852,3065,736,2329,85919,29889,0.4543,33020,33745,37817,20014,35473,26804,38164,,16292,20447,48,091
"Comanche County, Texas",13755,6763,6992,13119,55,32,9,0,264,276,64,212,10102,3653,0.4372,19125,19314,22831,9613,29778,7447,,-666666666,20744,8447,48,093
"Concho County, Texas",4091,2770,1321,3640,52,17,15,0,314,53,38,15,1851,2240,0.4428,20503,22005,30892,11898,35052,,-666666666,-666666666,4885,4508,48,095
"Cooke County, Texas",38558,19136,19422,35448,998,378,294,24,504,912,207,705,32239,6319,0.4403,25823,26566,29506,10894,17479,18298,41454,,16922,9332,48,097
"Coryell County, Texas",76276,37585,38691,54815,11999,526,1526,705,2012,4693,336,4357,63271,13005,0.3870,19410,21456,22987,12875,15351,14004,17471,13141,15476,9743,48,099
"Cottle County, Texas",1596,719,877,1291,184,39,2,0,69,11,0,11,1235,361,0.4114,19813,20526,23136,10956,18894,4469,,-666666666,18791,6964,48,101
"Crane County, Texas",4602,2340,2262,2879,160,58,0,0,1440,65,54,11,1915,2687,0.4370,24344,27755,35171,16713,37403,13778,-666666666,-666666666,16697,20003,48,103
"Crockett County, Texas",3871,1980,1891,2854,6,0,0,0,956,55,30,25,1418,2453,0.4221,24862,27918,38575,17262,,-666666666,-666666666,-666666666,16500,14387,48,105
"Crosby County, Texas",6025,2912,3113,5359,254,3,0,21,256,132,65,67,2803,3222,0.4695,19740,20749,30254,12217,13351,,-666666666,,9148,15042,48,107
"Culberson County, Texas",2325,1109,1216,2252,16,13,0,3,18,23,4,19,478,1847,0.4663,16120,16182,26247,13801,2644,,-666666666,,14172,6426,48,109
"Dallam County, Texas",6957,3692,3265,5875,97,112,59,0,559,255,118,137,4057,2900,0.4321,20528,22089,27654,11441,26457,14183,23803,-666666666,11464,4205,48,111
"Dallas County, Texas",2448943,1208920,1240023,1441979,542525,8590,132872,1284,258844,62849,16425,46424,1498784,950159,0.4971,27195,32644,47951,13970,19899,17390,30524,27943,13101,17478,48,113
"Dawson County, Texas",13593,7721,5872,10790,863,245,42,2,1399,252,100,152,6209,7384,0.4985,19725,22669,33993,11384,5060,5854,3945,,11206,7457,48,115
"Deaf Smith County, Texas",19331,9604,9727,17042,190,97,53,0,1343,606,222,384,5979,13352,0.4162,17855,18890,31708,12358,11883,7348,17460,-666666666,11801,5768,48,117
"Delta County, Texas",5239,2568,2671,4455,450,36,35,0,67,196,69,127,4894,345,0.4197,20251,21777,22242,8798,9458,18400,38060,-666666666,4870,12785,48,119
"Denton County, Texas",708627,348748,359879,551219,60946,3044,50026,555,18117,24720,4444,20276,576360,132267,0.4264,34528,36621,40777,19273,27038,27926,33604,23135,21465,18822,48,121
"DeWitt County, Texas",20397,10771,9626,14286,1992,17,21,7,3603,471,279,192,13609,6788,0.5061,26104,30234,33754,17597,10633,,12405,,20381,9943,48,123
"Dickens County, Texas",2339,1277,1062,2072,125,13,3,0,75,51,29,22,1751,588,0.4314,20353,21780,25684,9365,7364,10731,,-666666666,5871,19059,48,125
