NAME,B01003_001E,B01001_002E,B01001_026E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B03003_002E,B03003_003E,B19083_001E,B19301_001E,B19301A_001E,B19301H_001E,B19301I_001E,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,state,county
"Camp County, Texas",12631,6191,6440,8923,2094,27,58,0,1180,349,30,319,9642,2989,0.4400,20034,22192,24821,12970,14097,49293,56072,-666666666,11362,21546,48,063
"Carson County, Texas",6027,2846,3181,5746,51,28,21,7,30,144,31,113,5451,576,0.3866,28943,30004,30405,23988,,14743,,,14410,5239,48,065
"Cass County, Texas",30346,14694,15652,24110,5281,74,129,13,308,431,15,416,29061,1285,0.4445,21608,23366,23703,14872,15073,40607,5137,,9384,14131,48,067
"Castro County, Texas",7875,4002,3873,7040,66,27,46,2,373,321,50,271,2924,4951,0.4838,21230,22491,37901,12612,14571,19822,,,10970,8950,48,069
"Chambers County, Texas",38072,18954,19118,33013,3061,56,518,0,913,511,47,464,30025,8047,0.4300,29729,30740,34222,17220,25808,19096,30284,-666666666,11848,20504,48,071
"Cherokee County, Texas",51257,26069,25188,40972,7114,131,298,0,825,1917,670,1247,39929,11328,0.4606,19871,21656,24862,11118,11389,15501,37094,-666666666,12269,14100,48,073
"Childress County, Texas",7059,3954,3105,5807,505,66,175,250,151,105,22,83,5627,1432,0.4585,18745,20015,23786,6276,7787,,14316,,9925,5577,48,075
"Clay County, Texas",10367,5177,5190,9797,89,137,41,0,121,182,15,167,9796,571,0.4693,26696,27575,28181,11324,8098,14923,,-666666666,3922,16249,48,077
"Cochran County, Texas",2955,1512,1443,2613,99,6,1,0,136,100,25,75,1276,1679,0.4967,20408,21291,29291,15452,8547,,,-666666666,21843,7080,48,079
"Coke County, Texas",3228,1682,1546,2989,26,41,4,0,161,7,0,7,2550,678,0.4832,27755,28556,31118,17233,,20200,,-666666666,19976,,48,081
"Coleman County, Texas",8476,4277,4199,7850,234,67,72,0,162,91,16,75,7011,1465,0.4995,25178,25871,27820,15510,21720,9087,11651,-666666666,17945,9712,48,083
"Collin County, Texas",886633,435186,451447,638396,81491,3818,114915,625,19646,27742,4672,23070,753788,132845,0.4316,39933,42479,46614,21398,30092,38658,40217,30677,21705,22371,48,085
"Collingsworth County, Texas",3032,1537,1495,2444,111,141,3,0,294,39,8,31,2038,994,0.4334,21116,23845,28304,11327,10611,8817,,-666666666,9617,12726,48,087
"Colorado County, Texas",20792,10306,10486,15576,2864,113,21,0,2132,86,66,20,14938,5854,0.4755,26161,28644,31552,17793,20829,,30476,-666666666,16834,5586,48,089
"Comal County, Texas",124234,61175,63059,112597,2467,367,1237,59,4888,2619,766,1853,91488,32746,0.4420,33872,34805,39367,19487,41319,32095,24535,110973,17991,19304,48,091
"Comanche County, Texas",13506,6708,6798,12888,189,35,35,0,188,171,51,120,9869,3637,0.4590,21681,21803,24857,13970,15802,15991,7786,-666666666,29318,14568,48,093
"Concho County, Texas",4142,2851,1291,3882,29,0,34,0,182,15,0,15,1845,2297,0.4774,16599,17204,29679,6457,,-666666666,,-666666666,3340,6760,48,095
"Cooke County, Texas",38878,19299,19579,36011,1027,247,312,44,328,909,59,850,32298,6580,0.4381,28045,28662,32199,11733,18959,24849,51052,18452,21762,9584,48,097
"Coryell County, Texas",75710,37638,38072,54254,10755,639,1458,670,1756,6178,248,5930,62434,13276,0.4162,20555,22923,24640,13174,16332,15485,22065,20524,16688,8375,48,099
"Cottle County, Texas",1560,763,797,1197,235,33,0,0,72,23,0,23,1114,446,0.4510,20397,22471,26686,11444,16112,5694,-666666666,-666666666,11894,3961,48,101
"Crane County, Texas",4823,2462,2361,2396,210,25,0,0,2124,68,63,5,1860,2963,0.4428,25367,31242,35407,19893,20891,13492,-666666666,-666666666,19416,22450,48,103
"Crockett County, Texas",3836,1894,1942,1782,14,0,0,0,1998,42,0,42,1415,2421,0.4596,23861,32296,35606,17502,,-666666666,-666666666,-666666666,16621,,48,105
"Crosby County, Texas",5987,2908,3079,5448,238,0,0,13,164,124,92,32,2736,3251,0.4471,19651,20243,29572,12887,12935,-666666666,-666666666,,15351,14294,48,107
"Culberson County, Texas",2259,1168,1091,1767,9,0,0,3,378,102,0,102,495,1764,0.4723,18862,19674,24801,16520,,-666666666,-666666666,,10121,38287,48,109
"Dallam County, Texas",7052,3730,3322,6401,96,135,66,0,170,184,45,139,4045,3007,0.4081,19908,20458,26497,12134,25957,12826,22564,-666666666,16953,4600,48,111
"Dallas County, Texas",2513054,1238199,1274855,1526798,563370,8603,145680,1493,200536,66574,17058,49516,1525205,987849,0.5034,28552,33224,51137,14683,20892,18614,32930,22185,14628,19993,48,113
"Dawson County, Texas",13317,7478,5839,10332,780,292,86,4,1605,218,80,138,5916,7401,0.4888,21193,25205,36381,13205,3656,3571,4500,,10563,2613,48,115
"Deaf Smith County, Texas",19039,9478,9561,16540,236,102,73,21,1203,864,160,704,5581,13458,0.3976,19823,21122,33483,14960,8807,17199,,,14673,6659,48,117
"Delta County, Texas",5226,2543,2683,4444,455,9,39,0,62,217,75,142,4875,351,0.4371,20822,21461,21704,21686,8728,,31913,-666666666,,14719,48,119
"Denton County, Texas",754650,371110,383540,578108,68449,3096,56563,533,22139,25762,4228,21534,612031,142619,0.4362,36238,38605,43138,20067,28995,26205,34798,25876,21018,20023,48,121
"DeWitt County, Texas",20660,10847,9813,14335,2060,18,23,0,3823,401,346,55,13643,7017,0.5242,27370,32732,37218,15753,10954,20194,,-666666666,18198,8920,48,123
"Dickens County, Texas",2237,1160,1077,2008,95,23,1,0,74,36,34,2,1612,625,0.4834,22526,23394,27312,13368,8247,38474,,-666666666,9227,29525,48,125
"Dimmit County, Texas",10842,5243,5599,10111,33,7,23,0,668,0,0,0,1502,9340,0.5301,19528,19182,32622,16721,28673,22129,,-666666666,14437,-666666666,48,127
"Donley County, Texas",3506,1785,1721,3228,142,33,19,2,5,77,0,77,3143,363,0.4379,22454,22368,23917,9551,30761,47848,5026,,,4757,48,129
"Duval County, Texas",11510,5882,5628,9791,148,82,39,0,1425,25,20,5,1254,10256,0.5176,19853,20255,33737,18436,3452,8143,,-666666666,17352,18944,48,131
"Eastland County, Texas",18252,9045,9207,17040,387,45,62,0,431,287,23,264,15400,2852,0.5508,21577,22409,24439,9228,12865,8016,25403,-666666666,5473,9458,48,133
"Ector County, Texas",153177,77333,75844,130130,6561,812,1520,2,9595,4557,751,3806,64805,88372,0.4553,27295,28456,37498,21340,19195,22519,41412,,20823,15565,48,135
"Edwards County, Texas",2028,935,1093,1992,2,1,0,0,33,0,0,0,928,1100,0.4325,27333,27749,41864,15176,,,-666666666,-666666666,4309,-666666666,48,137
"Ellis County, Texas",160225,79024,81201,130401,15097,1954,1057,59,7206,4451,764,3687,120091,40134,0.4118,27313,29210,32831,15379,21778,11752,41343,,15285,13582,48,139
"El Paso County, Texas",833592,408310,425282,690665,29082,5870,9502,1297,79621,17555,5705,11850,151883,681709,0.4611,19145,19395,34913,16296,22739,17017,28709,22018,15001,17450,48,141
"Erath County, Texas",40641,19969,20672,37319,651,200,297,0,1179,995,162,833,32424,8217,0.5088,22781,22814,24910,12710,7681,4994,53480,-666666666,12670,37824,48,143
"Falls County, Texas",17265,8234,9031,12396,4209,43,42,23,274,278,0,278,13378,3887,0.4449,17257,19689,23672,9765,10726,10926,19138,,14079,9136,48,145
"Fannin County, Texas",33757,17824,15933,29734,2283,114,175,20,556,875,65,810,30241,3516,0.4318,21429,22738,24020,10640,8982,16461,27167,,3306,19896,48,147
"Fayette County, Texas",24909,12292,12617,22469,1600,11,169,8,467,185,41,144,19956,4953,0.4839,28665,29768,33313,15237,15257,34255,61316,,15830,14042,48,149
"Fisher County, Texas",3847,1807,2040,3453,138,28,14,4,141,69,11,58,2644,1203,0.4835,26796,28112,30519,21097,14634,10486,,,20867,8362,48,151
"Floyd County, Texas",6088,2961,3127,5631,170,13,5,0,123,146,10,136,2609,3479,0.4629,23133,23780,36762,14345,12558,,,-666666666,18600,13876,48,153
"Foard County, Texas",1320,642,678,1171,26,0,0,0,114,9,9,0,1104,216,0.3664,23323,22846,22862,26292,17785,-666666666,-666666666,-666666666,30168,,48,155
"Fort Bend County, Texas",683756,335925,347831,356027,141901,1717,128432,230,37179,18270,4874,13396,519691,164065,0.4308,37134,42990,52255,22939,28776,37898,37213,71319,20498,20711,48,157
"Franklin County, Texas",10571,5369,5202,9458,457,71,4,12,287,282,133,149,9126,1445,0.5010,25250,26577,28233,12490,18669,,,,14605,7678,48,159
"Freestone County, Texas",19585,10246,9339,15765,3118,116,68,0,243,275,20,255,16763,2822,0.4591,23370,25823,28751,9978,13799,6997,21415,-666666666,10674,9858,48,161
"Frio County, Texas",18542,10950,7592,13342,690,10,84,0,4256,160,29,131,4014,14528,0.5274,17547,19083,34364,14741,5031,,2698,-666666666,15174,14094,48,163
"Gaines County, Texas",19485,9940,9545,17861,455,73,93,12,780,211,45,166,11743,7742,0.4478,22837,23304,24382,20811,14675,43859,24540,,17623,10426,48,165
"Galveston County, Texas",314485,155271,159214,245054,41083,1236,10311,67,8070,8664,1557,7107,240404,74081,0.4691,32756,35318,40042,20573,22856,31226,34823,29569,21520,15511,48,167
"Garza County, Texas",6614,4213,2401,5633,237,50,17,15,548,114,63,51,2962,3652,0.4627,19043,20655,35051,7233,17984,,,,5734,17386,48,169
"Gillespie County, Texas",25732,12550,13182,24205,54,336,69,0,211,857,38,819,20119,5613,0.4514,30939,31595,35374,15006,46543,12574,19203,-666666666,11323,24405,48,171
"Glasscock County, Texas",1253,670,583,1111,0,0,0,0,142,0,0,0,786,467,0.4733,34834,37826,45889,16228,-666666666,-666666666,-666666666,-666666666,11428,-666666666,48,173
"Goliad County, Texas",7463,3754,3709,5421,412,0,16,0,1549,65,10,55,4829,2634,0.4948,30581,35741,37328,21380,17342,-666666666,,-666666666,16492,25405,48,175
"Gonzales County, Texas",20370,10296,10074,11556,1268,39,21,8,6981,497,161,336,10262,10108,0.4834,22631,28075,32414,14925,19169,9118,,,15160,11620,48,177
"Gray County, Texas",23028,12142,10886,19510,1066,342,143,27,1278,662,122,540,16728,6300,0.4288,22409,24082,27455,14009,8646,12791,20080,,18153,9719,48,179
"Grayson County, Texas",124231,60695,63536,107803,7235,1423,1439,76,2606,3649,494,3155,108875,15356,0.4457,25541,27005,28605,14208,14090,20693,18973,35893,16621,15630,48,181
"Gregg County, Texas",123283,60416,62867,91711,24837,506,1701,228,1723,2577,556,2021,101258,22025,0.4600,24386,27036,30778,12763,16480,29717,29762,,15360,9246,48,183
"Grimes County, Texas",27140,14936,12204,20435,4366,360,25,0,1252,702,166,536,20890,6250,0.4655,21173,24638,27481,14080,9738,14275,,-666666666,13901,8345,48,185
"Guadalupe County, Texas",147313,72752,74561,110958,10521,531,2509,181,17870,4743,863,3880,92901,54412,0.4073,28310,29708,34008,20329,31235,34636,22561,27571,21732,16253,48,187
"Hale County, Texas",35007,18158,16849,29772,1551,233,141,7,1314,1989,214,1775,14579,20428,0.4219,18888,20268,29174,13636,8767,13937,24348,,13647,9762,48,189
"Hall County, Texas",3162,1585,1577,2592,221,8,15,0,164,162,22,140,2087,1075,0.5170,18453,20819,23264,12775,9324,,,-666666666,10266,3480,48,191
"Hamilton County, Texas",8232,4015,4217,7921,59,49,21,2,61,119,37,82,7285,947,0.4978,26183,24936,26580,11517,14963,,,,12113,16888,48,193
"Hansford County, Texas",5552,2757,2795,5100,13,31,18,0,336,54,45,9,3018,2534,0.4599,23605,24180,33211,12542,29623,10884,,-666666666,16035,21772,48,195
"Hardeman County, Texas",3952,1934,2018,3322,327,0,14,0,170,119,17,102,3041,911,0.4526,19493,21072,23081,13870,9662,-666666666,,-666666666,17693,6868,48,197
"Hardin County, Texas",55624,27484,28140,51251,3091,74,321,22,135,730,26,704,52745,2879,0.4659,28321,29394,30021,18849,14200,,17321,,31864,19327,48,199
"Harris County, Texas",4434257,2205342,2228915,2804918,839349,19696,295792,3155,371689,99658,24576,75082,2578653,1855604,0.4982,29850,34053,51320,17076,21330,21920,34456,18068,16842,20100,48,201
"Harrison County, Texas",66431,32573,33858,48547,14184,259,349,40,1888,1164,270,894,58238,8193,0.4702,23836,25549,27315,12375,19760,27426,23224,,12178,21202,48,203
"Hartley County, Texas",5966,3596,2370,5044,496,2,28,0,178,218,57,161,4451,1515,0.3806,21642,24240,28836,11359,2261,,20896,-666666666,12985,12928,48,205
"Haskell County, Texas",5812,3236,2576,5256,179,30,62,0,164,121,24,97,4269,1543,0.4460,21072,21861,26082,10742,15845,6017,8535,-666666666,20662,5242,48,207
"Hays County, Texas",185686,92221,93465,162209,6823,536,2548,174,8030,5366,1167,4199,116854,68832,0.4596,28396,29707,35486,18785,21390,43105,28691,,16247,15003,48,209
"Hemphill County, Texas",4151,1985,2166,3687,49,31,10,0,253,121,69,52,2705,1446,0.4131,29110,30905,38046,13617,12376,24248,,-666666666,10890,21226,48,211
"Henderson County, Texas",79213,38586,40627,70843,5381,643,515,91,778,962,135,827,69901,9312,0.4688,23605,23811,25443,11121,26853,14653,17028,,10529,12235,48,213
"Hidalgo County, Texas",828334,404079,424255,744392,4890,2448,8186,129,60542,7747,5057,2690,70609,757725,0.4915,15240,15019,30653,13815,16708,14438,38508,16534,14545,16576,48,215
"Hill County, Texas",34901,17216,17685,31058,2451,329,131,4,488,440,103,337,28066,6835,0.4441,22154,23011,25362,12997,15391,9730,20301,,20679,10963,48,217
"Hockley County, Texas",23377,11525,11852,20497,883,242,69,7,1183,496,222,274,12534,10843,0.4374,22718,23534,28893,17218,14300,17082,18980,,20611,12424,48,219
"Hood County, Texas",54217,26724,27493,51552,385,414,375,0,900,591,73,518,47909,6308,0.4546,31508,31932,33729,19336,7075,67399,17460,-666666666,16490,17092,48,221
"Hopkins County, Texas",35844,17592,18252,30171,2434,144,245,16,2176,658,45,613,30112,5732,0.4538,23063,24894,26553,11983,15366,15607,16806,,11217,10742,48,223
"Houston County, Texas",22802,12225,10577,15627,5701,31,102,0,867,474,28,446,20394,2408,0.4653,17624,21236,22888,6929,10061,,15760,-666666666,9102,6407,48,225
"Howard County, Texas",36423,20654,15769,30134,2059,398,312,152,2232,1136,438,698,21666,14757,0.4660,23054,24450,32882,11668,16034,17532,22884,,16027,16256,48,227
"Hudspeth County, Texas",3481,1745,1736,2741,44,0,45,0,589,62,2,60,752,2729,0.5027,14776,16579,37091,9383,6611,-666666666,21227,-666666666,6600,13876,48,229
"Hunt County, Texas",89068,43952,45116,69967,7373,778,1110,0,8432,1408,77,1331,75850,13218,0.4468,22229,24665,25355,12981,13932,19083,15116,-666666666,12073,12743,48,231
"Hutchinson County, Texas",21782,10853,10929,19371,494,262,138,15,774,728,102,626,16952,4830,0.4499,25117,25733,27375,19375,16563,16897,39138,,17829,22723,48,233
"Irion County, Texas",1631,838,793,1430,0,0,0,0,155,46,5,41,1252,379,0.4323,31096,32451,34107,24126,-666666666,-666666666,-666666666,-666666666,25027,9411,48,235
"Jack County, Texas",8866,5037,3829,8223,397,36,4,0,118,88,23,65,7458,1408,0.4857,24677,25823,28633,10697,4840,54978,,-666666666,15366,7753,48,237
"Jackson County, Texas",14678,7199,7479,12787,1074,16,29,10,414,348,151,197,10038,4640,0.4255,25594,27017,31831,15926,20168,24688,25993,,14735,2928,48,239
"Jasper County, Texas",35640,17406,18234,28058,5908,104,236,53,750,531,52,479,33318,2322,0.4384,21116,22982,23539,14803,13505,27511,17633,,15176,7989,48,241
"Jeff Davis County, Texas",2221,1054,1167,2144,12,13,18,0,26,8,0,8,1424,797,0.4123,26493,27003,33177,15628,,27523,5600,-666666666,8923,,48,243
"Jefferson County, Texas",252993,129384,123609,147838,85677,985,8973,103,4880,4537,1520,3017,205030,47963,0.4906,24738,29265,34780,14981,17604,14320,26344,34388,16982,19146,48,245
"Jim Hogg County, Texas",5218,2605,2613,5091,2,1,0,0,91,33,22,11,517,4701,0.4697,16637,16666,11466,17168,,,-666666666,-666666666,9338,32561,48,247
"Jim Wells County, Texas",41486,20332,21154,39442,268,124,171,33,1257,191,25,166,8327,33159,0.4949,21556,21486,29646,19721,26056,21435,19518,,25043,6457,48,249
"Johnson County, Texas",157544,78506,79038,144430,4014,951,1220,628,2685,3616,388,3228,126409,31135,0.4125,25721,26438,28892,15820,22071,17236,22798,19928,16644,12097,48,251
"Jones County, Texas",19944,12822,7122,13968,2930,170,72,0,2111,693,222,471,14590,5354,0.4626,17279,22201,24746,9799,4587,5546,,-666666666,7975,4544,48,253
"Karnes County, Texas",14984,8933,6051,9298,1370,6,20,0,4172,118,84,34,7166,7818,0.5541,25306,31661,40293,17633,5374,,,-666666666,17794,26145,48,255
"Kaufman County, Texas",111830,54970,56860,92578,11254,509,1117,53,3586,2733,662,2071,90402,21428,0.4120,25445,26778,29406,14859,19935,25289,23641,49809,15090,16858,48,257
"Kendall County, Texas",39010,18735,20275,36296,324,141,301,11,654,1283,48,1235,30278,8732,0.4456,36724,37779,40574,24329,35201,6825,45431,,24504,15033,48,259
"Kenedy County, Texas",558,297,261,543,0,0,1,0,14,0,0,0,161,397,0.4285,13822,13511,8589,15825,-666666666,-666666666,,-666666666,,-666666666,48,261
"Kent County, Texas",667,322,345,622,4,7,0,0,33,1,0,1,551,116,0.4656,27434,28343,31186,10824,,19414,-666666666,-666666666,15491,,48,263
"Kerr County, Texas",50505,24368,26137,46452,770,370,459,28,1529,897,73,824,37539,12966,0.4625,26210,27006,30556,15020,12379,34245,24774,,10701,21409,48,265
"Kimble County, Texas",4453,2162,2291,4146,1,11,0,5,252,38,6,32,3446,1007,0.5001,26969,28190,29870,18249,,,-666666666,,10752,5737,48,267
"King County, Texas",274,141,133,274,0,0,0,0,0,0,0,0,210,64,0.3845,30016,30016,35170,13106,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,48,269
"Kinney County, Texas",3578,2111,1467,3499,3,3,0,0,73,0,0,0,1341,2237,0.4398,17818,18088,24639,13730,,,-666666666,-666666666,4340,-666666666,48,271
"Kleberg County, Texas",31877,16476,15401,27520,1240,170,634,0,1817,496,58,438,8942,22935,0.4590,19700,20200,27369,17503,15327,22135,21282,-666666666,14380,19526,48,273
"Knox County, Texas",3807,1938,1869,3302,271,26,2,1,169,36,18,18,2572,1235,0.4079,19673,20654,23881,13554,11235,29673,,,14311,12433,48,275
"Lamar County, Texas",49626,23988,25638,40272,6094,138,395,152,364,2211,132,2079,46037,3589,0.4750,22438,23884,24717,12892,14777,27695,39191,66794,13491,12333,48,277
"Lamb County, Texas",13561,6873,6688,11906,677,35,73,0,541,329,118,211,6243,7318,0.4519,20933,21778,30507,14467,10644,11534,29538,-666666666,21466,9714,48,279
"Lampasas County, Texas",20357,9972,10385,17860,727,124,208,65,555,818,170,648,16549,3808,0.4145,24382,24876,27089,13729,33203,29435,30310,12611,17388,9173,48,281
"La Salle County, Texas",7319,4240,3079,5798,94,0,10,0,1250,167,20,147,1196,6123,0.6040,23939,25199,51027,19876,2362,-666666666,,-666666666,19878,24171,48,283
"Lavaca County, Texas",19654,9520,10134,15354,1331,2,80,0,2462,425,291,134,16170,3484,0.4680,28491,32512,33116,14929,14108,,30349,-666666666,15024,5782,48,285
"Lee County, Texas",16754,8456,8298,13420,1934,8,86,0,1121,185,60,125,12881,3873,0.4582,25549,27584,30835,13889,21057,,,-666666666,12027,10925,48,287
"Leon County, Texas",16923,8410,8513,15113,1263,60,84,0,175,228,16,212,14558,2365,0.4752,27271,28784,31869,10535,15704,17665,14087,-666666666,15901,7219,48,289
"Liberty County, Texas",78598,38970,39628,64099,8134,262,513,13,4268,1309,328,981,62316,16282,0.4435,22065,23351,26266,11080,15728,35355,17858,,14255,23122,48,291
"Limestone County, Texas",23469,12023,11446,18265,4184,185,147,11,388,289,21,268,18588,4881,0.4659,20506,22852,26466,10987,12129,14144,17508,,13433,7627,48,293
"Lipscomb County, Texas",3507,1898,1609,3004,17,28,15,2,314,127,29,98,2484,1023,0.4335,29103,29072,31555,23459,18524,32936,39173,,30348,26597,48,295
"Live Oak County, Texas",11976,6566,5410,10605,356,13,279,0,486,237,43,194,7434,4542,0.4364,22047,22502,28344,11963,6885,,42131,-666666666,10346,26022,48,297
"Llano County, Texas",19624,9518,10106,18587,255,19,67,0,233,463,110,353,17748,1876,0.5170,34633,35528,36752,18212,15328,,,-666666666,10796,26638,48,299
"Loving County, Texas",76,40,36,67,0,3,0,0,0,6,0,6,64,12,0.4162,32707,34481,40496,6908,-666666666,,-666666666,-666666666,-666666666,,48,301
"Lubbock County, Texas",294682,145467,149215,235352,21288,2441,5983,232,21034,8352,2585,5767,194819,99863,0.4780,25139,27216,32348,15706,15258,17259,26887,19507,17101,13254,48,303
